time,ID,x,y
2.1,1,0.44,-0.97
2.6,0,-0.15,0.74
2.6,1,0.13,-0.76
3.2,0,0.17,0.54
3.2,1,-0.19,-0.58
3.7,0,0.43,0.28
3.7,1,-0.47,-0.33
4.3,0,0.64,-0.02
4.3,1,-0.69,-0.03
4.8,0,0.79,-0.36
4.8,1,-0.83,0.31
5.4,0,0.89,-0.71
5.4,1,-0.91,0.67
5.9,0,0.99,-1.06
5.9,1,-1.00,1.02
0.4,0,-1.58,1.14
0.4,1,1.57,-1.14
1.0,0,-1.40,1.02
1.0,1,1.40,-1.01
1.5,0,-1.12,0.82
1.5,1,1.11,-0.81
2.1,0,-0.80,0.65
2.1,1,0.79,-0.63
2.6,0,-0.45,0.51
2.6,1,0.45,-0.49
3.2,0,-0.09,0.44
3.2,1,0.10,-0.40
3.7,0,0.27,0.33
3.7,1,-0.25,-0.27
4.3,0,0.59,0.14
4.3,1,-0.57,-0.08
4.8,0,0.87,-0.11
4.8,1,-0.85,0.15
5.4,0,1.12,-0.37
5.4,1,-1.12,0.40
5.9,0,1.35,-0.67
5.9,1,-1.38,0.68
0.6,0,-1.82,0.59
0.6,1,1.82,-0.59
1.1,0,-1.59,0.49
1.1,1,1.59,-0.50
1.7,0,-1.26,0.35
1.7,1,1.26,-0.36
2.2,0,-0.92,0.22
2.2,1,0.91,-0.24
2.8,0,-0.56,0.14
2.8,1,0.54,-0.16
3.3,0,-0.20,0.14
3.3,1,0.18,-0.16
0.2,0,-1.98,-0.00
0.2,1,1.98,-0.00
0.8,0,-1.81,0.00
0.8,1,1.82,-0.00
1.3,0,-1.48,0.01
1.3,1,1.50,-0.02
1.9,0,-1.11,0.08
1.9,1,1.14,-0.09
2.4,0,-0.76,0.18
2.4,1,0.78,-0.20
3.0,0,-0.40,0.30
3.0,1,0.43,-0.33
3.5,0,-0.03,0.38
3.5,1,0.06,-0.40
4.1,0,0.33,0.40
4.1,1,-0.31,-0.41
4.6,0,0.69,0.35
4.6,1,-0.66,-0.35
5.2,0,1.05,0.26
5.2,1,-1.02,-0.26
5.7,0,1.41,0.18
5.7,1,-1.38,-0.18
0.4,0,-1.85,-0.60
0.4,1,1.85,0.60
1.0,0,-1.65,-0.51
1.0,1,1.65,0.50
1.5,0,-1.36,-0.29
1.5,1,1.36,0.30
2.1,0,-1.09,-0.05
2.1,1,1.07,0.07
2.6,0,-0.81,0.20
2.6,1,0.78,-0.17
3.2,0,-0.51,0.42
3.2,1,0.47,-0.37
3.7,0,-0.16,0.56
3.7,1,0.12,-0.51
4.3,0,0.21,0.65
4.3,1,-0.26,-0.56
4.8,0,0.58,0.67
4.8,1,-0.63,-0.54
5.4,0,0.94,0.65
5.4,1,-1.01,-0.51
5.9,0,1.31,0.65
5.9,1,-1.37,-0.52
0.5,0,-1.55,-1.13
0.5,1,1.55,1.13
0.3,0,-1.16,-1.59
0.3,1,1.15,1.59
0.9,0,-1.05,-1.43
0.9,1,1.04,1.44
1.4,0,-0.88,-1.14
1.4,1,0.83,1.16
2.0,0,-0.73,-0.81
2.0,1,0.65,0.83
2.5,0,-0.61,-0.45
2.5,1,0.52,0.48
3.1,0,-0.51,-0.09
3.1,1,0.43,0.12
3.6,0,-0.36,0.25
3.6,1,0.29,-0.22
4.2,0,-0.15,0.56
4.2,1,0.08,-0.53
4.7,0,0.11,0.82
4.7,1,-0.17,-0.80
5.3,0,0.42,1.02
5.3,1,-0.47,-1.03
5.8,0,0.74,1.22
5.8,1,-0.76,-1.25
0.6,0,-0.59,-1.82
0.6,1,0.59,1.82
1.1,0,-0.49,-1.58
1.1,1,0.50,1.59
1.6,0,-0.36,-1.24
1.6,1,0.36,1.26
2.2,0,-0.28,-0.88
2.2,1,0.26,0.91
2.7,0,-0.26,-0.52
2.7,1,0.21,0.54
3.3,0,-0.28,-0.14
3.3,1,0.23,0.17
3.8,0,-0.24,0.24
3.8,1,0.20,-0.20
4.4,0,-0.13,0.59
4.4,1,0.11,-0.56
4.9,0,0.04,0.93
4.9,1,-0.05,-0.90
5.5,0,0.23,1.24
5.5,1,-0.24,-1.22
0.2,0,-0.00,-1.98
0.2,1,0.00,1.98
0.8,0,-0.00,-1.83
0.8,1,0.00,1.82
1.3,0,-0.02,-1.51
1.3,1,0.03,1.50
1.9,0,-0.08,-1.15
1.9,1,0.09,1.13
2.4,0,-0.18,-0.78
2.4,1,0.20,0.78
3.0,0,-0.29,-0.42
3.0,1,0.32,0.42
3.5,0,-0.40,-0.07
3.5,1,0.43,0.06
4.1,0,-0.47,0.30
4.1,1,0.48,-0.31
4.6,0,-0.46,0.67
4.6,1,0.48,-0.68
5.2,0,-0.36,1.03
5.2,1,0.41,-1.05
5.7,0,-0.24,1.39
5.7,1,0.29,-1.40
0.4,0,0.60,-1.85
0.4,1,-0.60,1.85
1.0,0,0.51,-1.66
1.0,1,-0.50,1.65
1.5,0,0.31,-1.37
1.5,1,-0.28,1.38
2.1,0,0.08,-1.08
2.1,1,-0.03,1.12
2.6,0,-0.15,-0.81
2.6,1,0.22,0.85
3.2,0,-0.37,-0.50
3.2,1,0.44,0.55
3.7,0,-0.52,-0.17
3.7,1,0.60,0.22
4.3,0,-0.61,0.20
4.3,1,0.70,-0.15
4.8,0,-0.61,0.58
4.8,1,0.71,-0.52
5.4,0,-0.60,0.94
5.4,1,0.68,-0.90
5.9,0,-0.64,1.31
5.9,1,0.64,-1.26
0.4,0,1.14,-1.57
0.4,1,-1.14,1.58
1.0,0,0.99,-1.41
1.0,1,-1.01,1.41
1.5,0,0.72,-1.19
1.5,1,-0.75,1.18
2.1,0,0.40,-0.99
2.1,1,-0.45,0.96
2.6,0,0.07,-0.82
2.6,1,-0.14,0.76
3.2,0,-0.23,-0.60
3.2,1,0.17,0.57
3.7,0,-0.51,-0.36
3.7,1,0.45,0.35
4.3,0,-0.76,-0.08
4.3,1,0.70,0.08
0.2,0,1.60,-1.16
0.2,1,-1.60,1.16
0.8,0,1.47,-1.07
0.8,1,-1.47,1.08
1.3,0,1.21,-0.90
1.3,1,-1.19,0.92
1.9,0,0.88,-0.71
1.9,1,-0.87,0.75
2.4,0,0.54,-0.57
2.4,1,-0.52,0.63
3.0,0,0.18,-0.47
3.0,1,-0.16,0.55
3.5,0,-0.16,-0.31
3.5,1,0.18,0.41
4.1,0,-0.45,-0.10
4.1,1,0.49,0.19
4.6,0,-0.73,0.14
4.6,1,0.77,-0.04
5.2,0,-1.00,0.39
5.2,1,1.04,-0.29
5.7,0,-1.26,0.64
5.7,1,1.30,-0.56
0.3,0,1.87,-0.61
0.3,1,-1.87,0.61
0.9,0,1.68,-0.55
0.9,1,-1.69,0.54
1.4,0,1.36,-0.44
1.4,1,-1.39,0.39
2.0,0,1.00,-0.37
2.0,1,-1.04,0.27
2.5,0,0.63,-0.36
2.5,1,-0.67,0.24
3.1,0,0.27,-0.39
3.1,1,-0.31,0.28
3.6,0,-0.09,-0.35
3.6,1,0.05,0.30
4.2,0,-0.44,-0.23
4.2,1,0.42,0.23
4.7,0,-0.75,-0.06
4.7,1,0.76,0.09
5.3,0,-1.07,0.12
5.3,1,1.09,-0.07
5.8,0,-1.39,0.31
5.8,1,1.42,-0.24
0.4,0,1.94,0.00
0.4,1,-1.94,-0.00
1.0,0,1.71,0.00
1.0,1,-1.72,-0.00
1.5,0,1.34,-0.01
1.5,1,-1.36,0.01
2.1,0,0.99,-0.07
2.1,1,-0.99,0.06
2.6,0,0.64,-0.17
2.6,1,-0.64,0.17
3.2,0,0.29,-0.30
3.2,1,-0.30,0.31
3.7,0,-0.08,-0.36
3.7,1,0.07,0.38
4.3,0,-0.45,-0.36
4.3,1,0.44,0.39
4.8,0,-0.82,-0.30
4.8,1,0.82,0.33
5.4,0,-1.17,-0.17
5.4,1,1.17,0.22
0.1,0,1.90,0.62
0.1,1,-1.90,-0.62
0.7,0,1.79,0.58
0.7,1,-1.78,-0.58
1.2,0,1.55,0.43
1.2,1,-1.53,-0.45
1.8,0,1.26,0.20
1.8,1,-1.23,-0.23
2.3,0,0.99,-0.04
2.3,1,-0.96,0.01
2.9,0,0.71,-0.28
2.9,1,-0.68,0.25
3.4,0,0.41,-0.49
3.4,1,-0.37,0.47
4.0,0,0.07,-0.65
4.0,1,-0.03,0.62
4.5,0,-0.29,-0.75
4.5,1,0.34,0.71
5.1,0,-0.66,-0.79
5.1,1,0.71,0.75
5.6,0,-1.04,-0.76
5.6,1,1.09,0.77
0.1,0,1.61,1.17
0.1,1,-1.61,-1.17
0.7,0,1.52,1.10
0.7,1,-1.52,-1.10
1.2,0,1.31,0.92
1.2,1,-1.32,-0.89
1.8,0,1.06,0.65
1.8,1,-1.10,-0.61
2.3,0,0.82,0.36
2.3,1,-0.88,-0.31
2.9,0,0.64,0.04
2.9,1,-0.69,0.00
3.4,0,0.42,-0.26
3.4,1,-0.45,0.27
4.0,0,0.16,-0.51
4.0,1,-0.16,0.51
0.1,0,1.17,1.61
0.1,1,-1.17,-1.61
0.7,0,1.10,1.51
0.7,1,-1.10,-1.51
1.2,0,0.95,1.26
1.2,1,-0.95,-1.26
1.8,0,0.78,0.92
1.8,1,-0.78,-0.93
2.3,0,0.66,0.58
2.3,1,-0.63,-0.59
2.9,0,0.58,0.22
2.9,1,-0.55,-0.23
3.4,0,0.44,-0.13
3.4,1,-0.43,0.12
4.0,0,0.23,-0.44
4.0,1,-0.24,0.43
4.5,0,-0.02,-0.71
4.5,1,0.01,0.71
5.1,0,-0.32,-0.94
5.1,1,0.30,0.95
5.6,0,-0.62,-1.15
5.6,1,0.60,1.16
0.3,0,0.61,1.87
0.3,1,-0.61,-1.87
0.9,0,0.54,1.70
0.9,1,-0.55,-1.69
1.4,0,0.42,1.39
1.4,1,-0.43,-1.38
2.0,0,0.33,1.02
2.0,1,-0.35,-1.02
2.5,0,0.30,0.66
2.5,1,-0.33,-0.65
3.1,0,0.33,0.30
3.1,1,-0.36,-0.28
3.6,0,0.34,-0.08
3.6,1,-0.33,0.09
4.2,0,0.25,-0.45
4.2,1,-0.22,0.44
4.7,0,0.10,-0.79
4.7,1,-0.05,0.76
5.3,0,-0.08,-1.10
5.3,1,0.16,1.07
5.8,0,-0.29,-1.41
5.8,1,0.33,1.39
0.5,0,0.00,1.91
0.5,1,-0.00,-1.91
1.1,0,0.01,1.66
1.1,1,-0.01,-1.65
1.6,0,0.08,1.30
1.6,1,-0.06,-1.29
2.2,0,0.17,0.95
2.2,1,-0.16,-0.94
2.7,0,0.31,0.59
2.7,1,-0.30,-0.60
3.3,0,0.40,0.23
3.3,1,-0.39,-0.24
3.8,0,0.42,-0.14
3.8,1,-0.42,0.13
4.4,0,0.39,-0.51
4.4,1,-0.39,0.49
4.9,0,0.32,-0.88
4.9,1,-0.31,0.85
5.5,0,0.22,-1.24
5.5,1,-0.21,1.20
0.1,0,-0.62,1.90
0.1,1,0.62,-1.90
0.7,0,-0.57,1.78
0.7,1,0.57,-1.78
1.2,0,-0.43,1.54
1.2,1,0.43,-1.53
1.8,0,-0.20,1.25
1.8,1,0.20,-1.25
2.3,0,0.05,0.96
2.3,1,-0.06,-0.97
2.9,0,0.30,0.70
2.9,1,-0.29,-0.68
3.4,0,0.49,0.38
3.4,1,-0.46,-0.34
4.0,0,0.60,0.02
4.0,1,-0.57,0.02
4.5,0,0.65,-0.35
4.5,1,-0.61,0.38
5.1,0,0.64,-0.72
5.1,1,-0.61,0.75
5.6,0,0.61,-1.09
5.6,1,-0.59,1.12
0.1,0,-1.17,1.62
0.1,1,1.17,-1.61
0.7,0,-1.10,1.52
0.7,1,1.10,-1.52
1.2,0,-0.91,1.31
1.2,1,0.90,-1.31
1.8,0,-0.63,1.08
1.8,1,0.61,-1.08
2.3,0,-0.33,0.87
2.3,1,0.31,-0.86
2.9,0,-0.01,0.68
2.9,1,-0.00,-0.68
3.4,0,0.28,0.46
3.4,1,-0.30,-0.47
4.0,0,0.53,0.17
4.0,1,-0.56,-0.19
4.5,0,0.71,-0.14
4.5,1,-0.76,0.12
0.6,0,-1.54,1.12
0.6,1,1.54,-1.12
1.1,0,-1.33,0.98
1.1,1,1.31,-0.98
1.7,0,-1.00,0.82
1.7,1,0.99,-0.81
2.2,0,-0.65,0.69
2.2,1,0.64,-0.68
2.8,0,-0.29,0.61
2.8,1,0.28,-0.61
3.3,0,0.06,0.49
3.3,1,-0.06,-0.50
3.9,0,0.36,0.28
3.9,1,-0.38,-0.29
4.4,0,0.62,0.02
4.4,1,-0.65,-0.04
5.0,0,0.83,-0.30
5.0,1,-0.87,0.26
5.5,0,1.02,-0.60
5.5,1,-1.05,0.58
0.1,0,-1.90,0.62
0.1,1,1.90,-0.62
0.7,0,-1.78,0.58
0.7,1,1.77,-0.57
1.2,0,-1.50,0.49
1.2,1,1.51,-0.44
1.8,0,-1.14,0.40
1.8,1,1.18,-0.30
2.3,0,-0.78,0.38
2.3,1,0.82,-0.23
2.9,0,-0.41,0.41
2.9,1,0.45,-0.24
3.4,0,-0.04,0.41
3.4,1,0.08,-0.28
4.0,0,0.31,0.34
4.0,1,-0.29,-0.24
4.5,0,0.65,0.19
4.5,1,-0.65,-0.12
5.1,0,0.96,-0.02
5.1,1,-0.99,0.06
5.6,0,1.24,-0.25
5.6,1,-1.31,0.25
0.2,0,-1.99,0.00
0.2,1,1.99,0.00
0.8,0,-1.83,0.00
0.8,1,1.84,-0.00
1.3,0,-1.52,0.03
1.3,1,1.52,-0.01
1.9,0,-1.15,0.10
1.9,1,1.16,-0.07
2.4,0,-0.82,0.22
2.4,1,0.81,-0.16
3.0,0,-0.48,0.36
3.0,1,0.46,-0.30
3.5,0,-0.12,0.47
3.5,1,0.10,-0.41
4.1,0,0.26,0.51
4.1,1,-0.27,-0.45
4.6,0,0.64,0.48
4.6,1,-0.63,-0.41
5.2,0,0.98,0.38
5.2,1,-0.99,-0.30
5.7,0,1.32,0.25
5.7,1,-1.35,-0.19
0.3,0,-1.87,-0.61
0.3,1,1.87,0.61
0.9,0,-1.69,-0.53
0.9,1,1.70,0.53
1.4,0,-1.41,-0.34
1.4,1,1.42,0.33
2.0,0,-1.13,-0.11
2.0,1,1.14,0.08
2.5,0,-0.86,0.15
2.5,1,0.89,-0.19
3.1,0,-0.56,0.38
3.1,1,0.58,-0.40
3.6,0,-0.25,0.59
3.6,1,0.25,-0.57
4.2,0,0.10,0.73
4.2,1,-0.10,-0.69
4.7,0,0.47,0.80
4.7,1,-0.47,-0.73
5.3,0,0.83,0.79
5.3,1,-0.83,-0.70
5.8,0,1.19,0.73
5.8,1,-1.20,-0.65
0.3,0,-1.59,-1.16
0.3,1,1.59,1.16
0.9,0,-1.45,-1.04
0.9,1,1.46,1.04
1.4,0,-1.23,-0.79
1.4,1,1.24,0.79
2.0,0,-1.01,-0.50
2.0,1,1.04,0.48
2.5,0,-0.81,-0.19
2.5,1,0.86,0.17
3.1,0,-0.62,0.12
3.1,1,0.64,-0.14
3.6,0,-0.36,0.38
3.6,1,0.37,-0.40
4.2,0,-0.05,0.60
4.2,1,0.07,-0.62
0.4,0,-1.14,-1.57
0.4,1,1.14,1.57
1.0,0,-1.01,-1.39
1.0,1,1.02,1.39
1.5,0,-0.81,-1.10
1.5,1,0.85,1.08
2.1,0,-0.67,-0.76
2.1,1,0.72,0.75
2.6,0,-0.57,-0.41
2.6,1,0.63,0.39
3.2,0,-0.48,-0.03
3.2,1,0.54,0.03
3.7,0,-0.31,0.30
3.7,1,0.38,-0.29
4.3,0,-0.08,0.59
4.3,1,0.15,-0.57
4.8,0,0.20,0.83
4.8,1,-0.15,-0.82
5.4,0,0.49,1.05
5.4,1,-0.45,-1.02
5.9,0,0.74,1.32
5.9,1,-0.76,-1.22
0.5,0,-0.59,-1.83
0.5,1,0.59,1.82
1.1,0,-0.50,-1.60
1.1,1,0.49,1.59
1.6,0,-0.37,-1.27
1.6,1,0.35,1.25
2.2,0,-0.28,-0.90
2.2,1,0.25,0.90
2.7,0,-0.25,-0.53
2.7,1,0.23,0.53
3.3,0,-0.26,-0.17
3.3,1,0.25,0.17
3.8,0,-0.22,0.20
3.8,1,0.20,-0.21
4.4,0,-0.12,0.55
4.4,1,0.10,-0.57
4.9,0,0.05,0.87
4.9,1,-0.06,-0.90
5.5,0,0.27,1.15
5.5,1,-0.26,-1.21
0.1,0,-0.00,-1.99
0.1,1,-0.00,1.99
0.7,0,-0.00,-1.87
0.7,1,-0.00,1.87
1.2,0,-0.03,-1.58
1.2,1,-0.01,1.58
1.8,0,-0.09,-1.21
1.8,1,0.06,1.22
2.3,0,-0.19,-0.85
2.3,1,0.18,0.88
2.9,0,-0.33,-0.51
2.9,1,0.33,0.55
3.4,0,-0.44,-0.15
3.4,1,0.45,0.20
4.0,0,-0.48,0.23
4.0,1,0.52,-0.17
4.5,0,-0.45,0.60
4.5,1,0.52,-0.53
5.1,0,-0.36,0.96
5.1,1,0.46,-0.90
5.6,0,-0.23,1.32
5.6,1,0.33,-1.24
0.1,0,0.62,-1.90
0.1,1,-0.62,1.90
0.7,0,0.58,-1.78
0.7,1,-0.58,1.78
1.2,0,0.44,-1.54
1.2,1,-0.45,1.52
1.8,0,0.22,-1.25
1.8,1,-0.24,1.22
2.3,0,-0.02,-0.97
2.3,1,-0.03,0.92
2.9,0,-0.27,-0.70
2.9,1,0.20,0.64
3.4,0,-0.51,-0.42
3.4,1,0.43,0.35
4.0,0,-0.67,-0.10
4.0,1,0.60,0.02
4.5,0,-0.78,0.26
4.5,1,0.70,-0.34
5.1,0,-0.80,0.64
5.1,1,0.73,-0.71
5.6,0,-0.76,1.01
5.6,1,0.72,-1.08
6.2,0,-0.70,1.36
6.2,1,0.69,-1.46
0.5,0,1.12,-1.54
0.5,1,-1.12,1.54
1.1,0,0.94,-1.36
1.1,1,-0.94,1.36
1.6,0,0.65,-1.14
1.6,1,-0.65,1.14
2.2,0,0.34,-0.94
2.2,1,-0.34,0.95
2.7,0,0.03,-0.75
2.7,1,-0.01,0.78
3.3,0,-0.26,-0.51
3.3,1,0.27,0.53
3.8,0,-0.49,-0.21
3.8,1,0.49,0.25
0.3,0,1.59,-1.16
0.3,1,-1.59,1.16
0.9,0,1.44,-1.04
0.9,1,-1.45,1.05
1.4,0,1.18,-0.84
1.4,1,-1.16,0.87
2.0,0,0.86,-0.65
2.0,1,-0.83,0.71
2.5,0,0.53,-0.52
2.5,1,-0.48,0.60
3.1,0,0.17,-0.43
3.1,1,-0.13,0.51
3.6,0,-0.18,-0.32
3.6,1,0.22,0.37
4.2,0,-0.50,-0.14
4.2,1,0.54,0.18
4.7,0,-0.77,0.12
4.7,1,0.81,-0.08
5.3,0,-1.01,0.40
5.3,1,1.03,-0.38
5.8,0,-1.23,0.69
5.8,1,1.23,-0.68
0.4,0,1.85,-0.60
0.4,1,-1.85,0.60
1.0,0,1.64,-0.52
1.0,1,-1.64,0.52
1.5,0,1.31,-0.41
1.5,1,-1.31,0.39
2.1,0,0.95,-0.35
2.1,1,-0.95,0.31
2.6,0,0.59,-0.34
2.6,1,-0.59,0.28
3.2,0,0.22,-0.37
3.2,1,-0.22,0.31
3.7,0,-0.15,-0.36
3.7,1,0.16,0.32
4.3,0,-0.52,-0.28
4.3,1,0.52,0.25
4.8,0,-0.85,-0.12
4.8,1,0.87,0.10
5.4,0,-1.15,0.09
5.4,1,1.18,-0.11
5.9,0,-1.44,0.32
5.9,1,1.48,-0.33
0.5,0,1.91,0.00
0.5,1,-1.91,-0.00
1.1,0,1.64,0.01
1.1,1,-1.64,0.00
1.6,0,1.28,0.01
1.6,1,-1.29,0.02
2.2,0,0.93,-0.04
2.2,1,-0.92,0.09
2.7,0,0.57,-0.15
2.7,1,-0.58,0.21
3.3,0,0.22,-0.30
3.3,1,-0.23,0.36
3.8,0,-0.14,-0.38
3.8,1,0.12,0.44
4.4,0,-0.51,-0.37
4.4,1,0.49,0.46
4.9,0,-0.87,-0.28
4.9,1,0.85,0.40
5.5,0,-1.23,-0.16
5.5,1,1.22,0.30
0.1,0,1.90,0.62
0.1,1,-1.90,-0.62
0.7,0,1.78,0.57
0.7,1,-1.78,-0.57
1.2,0,1.53,0.43
1.2,1,-1.53,-0.43
1.8,0,1.25,0.21
1.8,1,-1.24,-0.20
2.3,0,0.97,-0.04
2.3,1,-0.96,0.05
2.9,0,0.70,-0.29
2.9,1,-0.68,0.29
3.4,0,0.37,-0.47
3.4,1,-0.35,0.46
4.0,0,0.02,-0.58
4.0,1,0.01,0.56
4.5,0,-0.35,-0.61
4.5,1,0.38,0.60
5.1,0,-0.71,-0.57
5.1,1,0.74,0.58
5.6,0,-1.08,-0.55
5.6,1,1.11,0.61
0.1,0,1.61,1.17
0.1,1,-1.61,-1.17
0.7,0,1.51,1.10
0.7,1,-1.51,-1.10
1.2,0,1.30,0.92
1.2,1,-1.29,-0.92
1.8,0,1.04,0.64
1.8,1,-1.02,-0.66
2.3,0,0.82,0.35
2.3,1,-0.79,-0.38
2.8,0,0.63,0.04
2.8,1,-0.59,-0.07
3.4,0,0.42,-0.26
3.4,1,-0.39,0.25
3.9,0,0.13,-0.51
3.9,1,-0.12,0.50
0.2,0,1.16,1.60
0.2,1,-1.16,-1.60
0.8,0,1.07,1.47
0.8,1,-1.07,-1.47
1.3,0,0.90,1.21
1.3,1,-0.89,-1.21
1.9,0,0.74,0.88
1.9,1,-0.73,-0.88
2.4,0,0.65,0.53
2.4,1,-0.63,-0.53
3.0,0,0.57,0.16
3.0,1,-0.55,-0.18
3.5,0,0.44,-0.18
3.5,1,-0.44,0.18
4.1,0,0.26,-0.50
4.1,1,-0.26,0.51
4.6,0,0.02,-0.78
4.6,1,-0.03,0.80
5.2,0,-0.28,-1.01
5.2,1,0.26,1.04
5.7,0,-0.59,-1.21
5.7,1,0.58,1.24
0.3,0,0.61,1.86
0.3,1,-0.60,-1.86
0.9,0,0.54,1.67
0.9,1,-0.54,-1.67
1.4,0,0.42,1.35
1.4,1,-0.42,-1.34
2.0,0,0.33,1.00
2.0,1,-0.35,-0.97
2.5,0,0.31,0.65
2.5,1,-0.34,-0.62
3.1,0,0.35,0.28
3.1,1,-0.38,-0.25
3.6,0,0.38,-0.09
3.6,1,-0.40,0.13
4.2,0,0.35,-0.46
4.2,1,-0.35,0.50
4.7,0,0.21,-0.81
4.7,1,-0.21,0.84
5.3,0,0.01,-1.13
5.3,1,-0.01,1.14
5.8,0,-0.20,-1.44
5.8,1,0.21,1.43
0.4,0,0.00,1.94
0.4,1,0.00,-1.94
1.0,0,0.01,1.71
1.0,1,-0.00,-1.71
1.5,0,0.05,1.37
1.5,1,-0.03,-1.35
2.1,0,0.15,1.01
2.1,1,-0.10,-0.99
2.6,0,0.29,0.67
2.6,1,-0.18,-0.63
3.2,0,0.43,0.33
3.2,1,-0.31,-0.28
3.7,0,0.50,-0.03
3.7,1,-0.38,0.09
4.3,0,0.50,-0.40
4.3,1,-0.39,0.46
4.8,0,0.44,-0.76
4.8,1,-0.31,0.82
5.4,0,0.31,-1.10
5.4,1,-0.17,1.17
5.9,0,0.17,-1.44
5.9,1,-0.07,1.51
0.5,0,-0.59,1.82
0.5,1,0.59,-1.83
1.1,0,-0.49,1.59
1.1,1,0.48,-1.61
1.6,0,-0.28,1.30
1.6,1,0.25,-1.33
2.2,0,-0.05,1.02
2.2,1,-0.00,-1.06
2.7,0,0.21,0.75
2.7,1,-0.26,-0.80
3.3,0,0.45,0.47
3.3,1,-0.46,-0.50
3.8,0,0.64,0.15
3.8,1,-0.62,-0.16
4.4,0,0.75,-0.21
4.4,1,-0.72,0.20
4.9,0,0.76,-0.57
4.9,1,-0.76,0.57
5.5,0,0.71,-0.94
5.5,1,-0.72,0.94
6.0,0,0.67,-1.31
6.0,1,-0.68,1.30
0.4,0,-1.14,1.57
0.4,1,1.14,-1.56
1.0,0,-0.99,1.41
1.0,1,0.99,-1.39
1.5,0,-0.72,1.18
1.5,1,0.73,-1.14
2.1,0,-0.41,0.98
2.1,1,0.45,-0.92
2.6,0,-0.08,0.80
2.6,1,0.13,-0.72
3.2,0,0.22,0.56
3.2,1,-0.18,-0.51
3.7,0,0.44,0.27
3.7,1,-0.44,-0.24
0.1,0,-1.61,1.17
0.1,1,1.61,-1.17
0.7,0,-1.51,1.10
0.7,1,1.51,-1.10
1.2,0,-1.27,0.95
1.2,1,1.27,-0.95
1.8,0,-0.96,0.77
1.8,1,0.95,-0.78
2.3,0,-0.63,0.62
2.3,1,0.59,-0.65
2.9,0,-0.28,0.53
2.9,1,0.23,-0.58
3.4,0,0.09,0.43
3.4,1,-0.13,-0.48
4.0,0,0.41,0.26
4.0,1,-0.46,-0.32
4.5,0,0.70,0.03
4.5,1,-0.75,-0.08
5.1,0,0.95,-0.25
5.1,1,-0.99,0.21
5.6,0,1.18,-0.54
5.6,1,-1.21,0.52
0.2,0,-1.89,0.61
0.2,1,1.89,-0.61
0.8,0,-1.74,0.56
0.8,1,1.74,-0.57
1.3,0,-1.46,0.43
1.3,1,1.45,-0.47
1.9,0,-1.12,0.31
1.9,1,1.09,-0.40
2.4,0,-0.76,0.25
2.4,1,0.72,-0.39
3.0,0,-0.40,0.27
3.0,1,0.36,-0.44
3.5,0,-0.04,0.29
3.5,1,-0.01,-0.47
4.1,0,0.33,0.24
4.1,1,-0.38,-0.42
4.6,0,0.68,0.12
4.6,1,-0.72,-0.28
5.2,0,1.01,-0.05
5.2,1,-1.03,-0.08
5.7,0,1.32,-0.24
5.7,1,-1.32,0.16
0.3,0,-1.97,-0.00
0.3,1,1.97,0.00
0.9,0,-1.79,0.00
0.9,1,1.78,0.00
1.4,0,-1.45,0.01
1.4,1,1.43,-0.00
2.0,0,-1.09,0.09
2.0,1,1.07,-0.06
2.5,0,-0.76,0.24
2.5,1,0.73,-0.18
3.1,0,-0.43,0.38
3.1,1,0.38,-0.31
3.6,0,-0.07,0.48
3.6,1,0.02,-0.42
4.2,0,0.30,0.51
4.2,1,-0.35,-0.46
4.7,0,0.66,0.46
4.7,1,-0.71,-0.42
5.3,0,1.01,0.34
5.3,1,-1.07,-0.32
5.8,0,1.36,0.22
5.8,1,-1.43,-0.20
0.3,0,-1.87,-0.61
0.3,1,1.87,0.61
0.9,0,-1.70,-0.54
0.9,1,1.70,0.53
1.4,0,-1.42,-0.37
1.4,1,1.43,0.33
2.0,0,-1.12,-0.16
2.0,1,1.15,0.07
2.5,0,-0.84,0.08
2.5,1,0.88,-0.18
3.1,0,-0.58,0.34
3.1,1,0.57,-0.37
3.6,0,-0.26,0.54
3.6,1,0.24,-0.53
4.2,0,0.09,0.68
4.2,1,-0.13,-0.62
4.7,0,0.45,0.74
4.7,1,-0.50,-0.63
5.3,0,0.81,0.72
5.3,1,-0.87,-0.59
5.8,0,1.17,0.68
5.8,1,-1.24,-0.62
0.3,0,-1.59,-1.16
0.3,1,1.59,1.15
0.9,0,-1.45,-1.04
0.9,1,1.45,1.03
1.4,0,-1.22,-0.79
1.4,1,1.23,0.77
2.0,0,-1.00,-0.51
2.0,1,1.02,0.46
2.5,0,-0.80,-0.20
2.5,1,0.83,0.15
3.1,0,-0.60,0.11
3.1,1,0.62,-0.16
3.6,0,-0.34,0.37
3.6,1,0.35,-0.42
4.2,0,-0.04,0.59
4.2,1,0.04,-0.63
0.4,0,-1.14,-1.57
0.4,1,1.14,1.56
1.0,0,-1.01,-1.38
1.0,1,1.00,1.38
1.5,0,-0.84,-1.07
1.5,1,0.80,1.09
2.1,0,-0.70,-0.73
2.1,1,0.65,0.75
2.6,0,-0.62,-0.38
2.6,1,0.56,0.39
3.2,0,-0.55,-0.02
3.2,1,0.47,0.02
3.7,0,-0.43,0.33
3.7,1,0.34,-0.32
4.3,0,-0.24,0.65
4.3,1,0.14,-0.62
4.8,0,0.02,0.92
